country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,Surface temperature anomaly,Continent
Belarus,2017,BLR,9707874.0,172987875328.0,2.227,0.229,59.382,1.247,2.146,63.058,0.907,1.459,6.496,0.365,0.227,6.117,0.343,0.214,3.882,0.4,59.916,6.172,0.346,74.113,4768.203,9742.279,528.55,10.116,1195.954,5212.183,2909.654,49.815,28623.031,1.606,0.006,0.001,34.769,3.581,9.165,9.025,3.676,0.379,17.01,1.752,15.63,1.61,17.345,1.787,0.119,1.153,277.869,0.148,0.165,0.155,0.027,0.192,0.3,0.412,0.071,0.058,0.535,0.668,0.522,0.587,0.002,0.488,0.081,0.142,0.381,0.307,0.001,0.003,0.005,0.001,87.61,88.97,0.534,0.899,1.3,Europe
Belgium,1990,BEL,9959565.0,273278730240.0,2.824,0.284,120.293,13.501,12.642,118.612,13.536,12.882,11.909,0.434,0.191,12.078,0.44,0.194,41.394,4.156,154.963,15.559,0.567,134.472,9076.531,9229.321,6789.778,0.085,360.94,293.953,1788.598,2.658,62387.531,2.274,0.085,0.009,19.846,1.993,13.131,12.743,-1.681,-0.169,13.26,1.331,8.19,0.822,53.486,5.37,0.267,2.658,621.353,0.572,0.529,0.425,0.476,1.098,1.124,0.641,1.552,0.001,0.456,0.046,0.665,0.144,0.033,0.518,-0.033,0.579,1.192,0.538,0.001,0.004,0.005,0.0,126.91,130.78,34.67,28.822,1.24,Europe
Belgium,1991,BEL,9987072.0,278661955584.0,2.88,0.288,123.363,3.07,2.552,126.791,8.179,6.896,12.696,0.455,0.197,12.352,0.443,0.192,40.122,4.017,155.689,15.589,0.559,137.352,9199.894,9356.112,6829.901,0.168,382.557,297.382,1844.779,5.136,64371.195,2.307,0.084,0.008,21.617,2.164,13.588,13.199,3.429,0.343,13.35,1.337,8.12,0.813,56.181,5.625,0.248,2.479,642.88,0.568,0.531,0.45,0.466,1.077,1.107,0.638,1.531,0.002,0.461,0.046,0.662,0.249,0.03,0.553,0.069,0.579,1.15,0.535,0.001,0.004,0.005,0.0,131.82,135.7,32.327,26.205,0.18,Europe
Belgium,1992,BEL,10016455.0,283324055552.0,3.089,0.308,122.488,-0.874,-0.709,124.144,-2.648,-2.088,12.394,0.438,0.194,12.229,0.432,0.191,38.118,3.806,172.413,17.213,0.609,140.441,9322.381,9480.256,6868.019,0.252,404.761,299.037,1901.395,7.514,64045.539,2.264,0.084,0.008,22.204,2.217,13.353,12.966,1.655,0.165,13.16,1.314,7.74,0.773,56.616,5.652,0.237,2.377,641.509,0.584,0.543,0.447,0.453,1.057,1.092,0.634,1.511,0.003,0.465,0.046,0.66,0.329,0.035,0.561,0.032,0.615,1.1,0.531,0.001,0.004,0.005,0.0,129.87,133.75,49.925,40.759,0.82,Europe
Belgium,1993,BEL,10043738.0,280980160512.0,3.082,0.307,121.424,-1.065,-0.869,129.382,5.239,4.22,12.882,0.46,0.205,12.09,0.432,0.192,36.562,3.64,162.76,16.205,0.579,143.523,9443.805,9609.638,6904.581,0.336,427.973,306.995,1957.508,9.886,62843.426,2.246,0.084,0.008,23.212,2.311,13.098,12.711,7.958,0.792,12.97,1.291,7.96,0.793,56.112,5.587,0.236,2.372,631.183,0.559,0.533,0.463,0.43,1.037,1.077,0.631,1.491,0.004,0.47,0.047,0.659,0.396,0.036,0.571,0.155,0.609,1.097,0.528,0.001,0.004,0.005,0.0,127.67,131.55,41.336,34.043,0.25,Europe
Belgium,1994,BEL,10069182.0,290439823360.0,3.179,0.316,124.797,3.373,2.778,127.566,-1.816,-1.404,12.669,0.439,0.192,12.394,0.43,0.188,38.013,3.775,162.673,16.156,0.56,146.702,9568.603,9737.204,6942.594,0.42,451.669,309.764,2014.878,12.341,65934.656,2.286,0.084,0.008,23.696,2.353,13.597,13.212,2.769,0.275,13.01,1.292,8.47,0.841,57.37,5.698,0.244,2.455,663.908,0.54,0.542,0.443,0.444,1.017,1.064,0.628,1.472,0.005,0.475,0.047,0.658,0.455,0.027,0.578,0.048,0.62,1.135,0.525,0.001,0.004,0.005,0.0,133.03,136.91,37.876,30.35,1.31,Europe
Belgium,1995,BEL,10095204.0,297776709632.0,3.255,0.322,125.936,1.14,0.913,127.846,0.28,0.219,12.664,0.429,0.19,12.475,0.423,0.187,36.955,3.661,166.613,16.504,0.56,149.957,9694.539,9865.05,6979.549,0.505,477.973,311.674,2071.616,14.938,66578.133,2.257,0.084,0.008,26.305,2.606,13.578,13.193,1.91,0.189,13.13,1.301,8.84,0.876,56.739,5.62,0.257,2.597,672.12,0.523,0.535,0.438,0.42,0.997,1.05,0.624,1.453,0.005,0.481,0.047,0.656,0.508,0.026,0.625,0.034,0.608,1.162,0.522,0.001,0.004,0.005,0.0,133.19,137.07,40.676,32.299,0.98,Europe
Belgium,1996,BEL,10123230.0,302932623360.0,3.009,0.297,129.479,3.542,2.813,131.979,4.133,3.233,13.037,0.436,0.185,12.79,0.427,0.181,34.203,3.379,165.567,16.355,0.547,152.966,9824.018,9997.029,7013.753,0.597,507.187,314.175,2132.158,17.357,70519.133,2.357,0.093,0.009,29.213,2.886,14.069,13.685,2.501,0.247,13.01,1.285,9.34,0.923,60.542,5.98,0.239,2.419,713.881,0.474,0.534,0.436,0.379,0.976,1.037,0.621,1.433,0.006,0.489,0.047,0.655,0.549,0.026,0.664,0.042,0.629,1.089,0.519,0.001,0.004,0.006,0.0,138.54,142.42,36.089,27.872,-0.45,Europe
Belgium,1997,BEL,10154876.0,314603208704.0,3.162,0.311,123.991,-5.488,-4.239,126.479,-5.501,-4.168,12.455,0.402,0.175,12.21,0.394,0.172,31.916,3.143,170.614,16.801,0.542,156.128,9948.009,10123.508,7045.668,0.691,534.927,316.662,2190.77,19.825,71026.164,2.293,0.093,0.009,27.74,2.732,13.712,13.33,2.488,0.245,12.82,1.262,9.03,0.889,58.612,5.772,0.243,2.468,721.262,0.478,0.508,0.397,0.355,0.955,1.024,0.616,1.414,0.007,0.494,0.047,0.654,0.586,0.026,0.629,0.033,0.6,1.103,0.516,0.001,0.005,0.006,0.0,135.36,139.24,46.623,37.602,0.95,Europe
Belgium,1998,BEL,10188541.0,321260519424.0,3.175,0.312,130.223,6.233,5.027,132.631,6.152,4.864,13.018,0.413,0.18,12.781,0.405,0.177,33.214,3.26,180.668,17.732,0.562,159.302,10078.231,10256.139,7078.882,0.791,565.792,319.07,2251.107,22.357,72177.797,2.289,0.1,0.01,30.866,3.029,13.937,13.556,2.407,0.236,12.55,1.232,9.13,0.896,60.337,5.922,0.249,2.532,735.386,0.482,0.535,0.435,0.38,0.937,1.012,0.613,1.396,0.007,0.502,0.047,0.652,0.62,0.03,0.688,0.039,0.61,1.148,0.513,0.001,0.005,0.006,0.0,138.12,142.0,50.445,38.737,0.81,Europe
Belgium,1999,BEL,10224223.0,333156122624.0,3.113,0.304,124.681,-5.542,-4.256,129.888,-2.743,-2.068,12.704,0.39,0.178,12.195,0.374,0.171,28.931,2.83,187.873,18.375,0.564,162.416,10202.913,10386.026,7107.813,0.901,598.762,324.276,2308.111,24.909,71412.859,2.192,0.11,0.011,32.97,3.225,13.512,13.133,5.206,0.509,12.61,1.233,9.06,0.886,57.004,5.575,0.25,2.553,730.141,0.451,0.502,0.421,0.326,0.918,0.999,0.609,1.378,0.008,0.511,0.047,0.65,0.651,0.033,0.717,0.087,0.562,1.164,0.51,0.001,0.005,0.006,0.0,134.27,138.15,63.191,50.682,1.25,Europe
Belgium,2000,BEL,10264351.0,345736773632.0,3.27,0.319,126.722,2.04,1.637,129.409,-0.478,-0.368,12.608,0.374,0.174,12.346,0.367,0.17,31.672,3.086,190.423,18.552,0.551,165.686,10329.634,10515.436,7139.485,1.067,631.961,326.964,2363.843,27.593,72420.406,2.15,0.165,0.016,33.199,3.234,13.471,13.084,2.688,0.262,12.14,1.183,7.69,0.749,55.732,5.43,0.261,2.684,743.348,0.453,0.497,0.419,0.344,0.9,0.987,0.606,1.359,0.009,0.518,0.047,0.647,0.683,0.048,0.702,0.05,0.542,1.241,0.507,0.001,0.005,0.006,0.0,134.3,138.27,63.702,50.269,1.31,Europe
Belgium,2001,BEL,10309249.0,349022420992.0,2.957,0.287,126.066,-0.655,-0.517,127.95,-1.46,-1.128,12.411,0.367,0.174,12.228,0.361,0.171,28.29,2.744,189.349,18.367,0.543,168.643,10455.7,10643.386,7167.775,1.214,664.899,328.848,2422.897,30.273,71475.5,2.111,0.148,0.014,32.937,3.195,13.453,13.166,1.884,0.183,11.63,1.128,7.48,0.726,59.054,5.728,0.26,2.68,736.859,0.392,0.491,0.417,0.306,0.88,0.975,0.603,1.341,0.01,0.525,0.047,0.645,0.712,0.044,0.693,0.037,0.57,1.256,0.504,0.001,0.005,0.006,0.0,135.73,138.69,63.283,50.198,0.89,Europe
Belgium,2002,BEL,10355569.0,355720200192.0,2.993,0.289,126.863,0.797,0.632,128.967,1.018,0.795,12.454,0.363,0.176,12.251,0.357,0.173,28.637,2.765,193.968,18.731,0.545,171.637,10582.563,10772.353,7196.411,1.367,698.154,330.952,2481.976,33.018,70828.992,2.062,0.153,0.015,33.256,3.211,12.686,12.399,2.104,0.203,11.08,1.07,7.97,0.77,59.079,5.705,0.265,2.745,733.474,0.383,0.483,0.408,0.296,0.86,0.964,0.599,1.323,0.011,0.53,0.047,0.643,0.739,0.047,0.678,0.039,0.572,1.269,0.501,0.001,0.005,0.006,0.0,128.4,131.37,67.105,52.895,1.42,Europe
Belgium,2003,BEL,10402550.0,358964166656.0,2.933,0.282,128.248,1.385,1.092,131.51,2.542,1.971,12.642,0.366,0.173,12.329,0.357,0.168,27.766,2.669,206.693,19.869,0.576,174.57,10710.812,10903.862,7224.178,1.479,733.146,334.213,2541.759,35.68,73221.562,2.122,0.111,0.011,34.992,3.364,12.955,12.669,3.261,0.314,10.4,1.0,7.21,0.693,59.783,5.747,0.256,2.662,761.691,0.341,0.464,0.393,0.264,0.839,0.951,0.596,1.302,0.012,0.536,0.047,0.641,0.761,0.032,0.688,0.056,0.563,1.204,0.498,0.001,0.005,0.006,0.0,131.79,134.76,78.444,61.166,1.38,Europe
Belgium,2004,BEL,10456164.0,372527267840.0,2.837,0.271,128.771,0.522,0.407,132.802,1.292,0.982,12.701,0.356,0.174,12.315,0.346,0.168,28.252,2.702,218.66,20.912,0.587,177.407,10839.583,11036.664,7252.429,1.581,768.129,338.244,2601.509,38.527,73126.234,2.053,0.102,0.01,34.983,3.346,12.685,12.401,4.031,0.386,10.26,0.981,7.29,0.697,59.75,5.714,0.272,2.847,764.62,0.316,0.45,0.39,0.26,0.817,0.939,0.592,1.282,0.013,0.541,0.047,0.638,0.783,0.03,0.665,0.075,0.543,1.229,0.495,0.001,0.005,0.006,0.0,129.67,132.64,89.889,69.806,0.91,Europe
Belgium,2005,BEL,10516979.0,380849782784.0,2.934,0.279,125.628,-3.143,-2.441,128.0,-4.801,-3.616,12.171,0.336,0.169,11.945,0.33,0.166,26.196,2.491,226.235,21.511,0.594,180.341,10965.21,11164.664,7278.625,1.686,803.77,340.617,2659.582,41.206,71894.961,1.985,0.104,0.01,35.641,3.389,12.352,12.07,2.372,0.226,9.99,0.95,7.17,0.682,58.073,5.522,0.255,2.679,756.118,0.304,0.425,0.371,0.227,0.796,0.926,0.588,1.261,0.013,0.545,0.047,0.635,0.798,0.03,0.663,0.048,0.523,1.106,0.491,0.001,0.005,0.006,0.0,126.94,129.91,100.607,80.083,0.9,Europe
Belgium,2006,BEL,10582970.0,390897631232.0,3.112,0.294,123.873,-1.755,-1.397,125.882,-2.119,-1.655,11.895,0.322,0.166,11.705,0.317,0.163,25.337,2.394,225.91,21.347,0.578,183.453,11089.083,11290.546,7303.962,1.816,839.159,342.625,2716.686,44.007,71647.289,1.94,0.131,0.012,35.388,3.344,11.906,11.625,2.009,0.19,9.83,0.929,6.16,0.582,57.103,5.396,0.265,2.801,758.241,0.296,0.405,0.351,0.208,0.773,0.913,0.583,1.239,0.014,0.549,0.047,0.632,0.812,0.038,0.638,0.038,0.509,1.107,0.488,0.001,0.005,0.006,0.0,123.03,126.0,102.037,82.373,1.43,Europe
Belgium,2007,BEL,10653698.0,404735590400.0,3.087,0.29,120.463,-3.41,-2.753,122.507,-3.375,-2.681,11.499,0.303,0.16,11.307,0.298,0.158,23.158,2.174,234.707,22.031,0.58,186.54,11209.547,11413.053,7327.121,1.931,874.796,344.669,2772.458,46.7,71662.344,1.886,0.115,0.011,35.637,3.345,11.378,11.098,2.043,0.192,9.65,0.906,5.53,0.519,55.772,5.235,0.253,2.693,763.469,0.273,0.382,0.34,0.181,0.751,0.899,0.579,1.217,0.014,0.551,0.047,0.628,0.823,0.033,0.622,0.045,0.496,1.037,0.484,0.001,0.005,0.006,0.0,118.24,121.22,114.243,94.837,1.5,Europe
Belgium,2008,BEL,10726720.0,408314871808.0,3.033,0.283,120.17,-0.293,-0.243,121.679,-0.827,-0.675,11.344,0.298,0.157,11.203,0.294,0.155,23.259,2.168,234.28,21.841,0.574,189.573,11329.716,11534.731,7350.38,2.048,910.486,346.178,2827.807,49.423,72317.906,1.9,0.117,0.011,35.69,3.327,11.553,11.277,1.509,0.141,9.45,0.881,5.49,0.512,55.349,5.16,0.254,2.723,775.734,0.265,0.375,0.331,0.176,0.729,0.886,0.574,1.195,0.015,0.553,0.047,0.625,0.832,0.035,0.605,0.032,0.494,1.047,0.48,0.001,0.005,0.006,0.0,120.96,123.93,114.11,94.957,1.0,Europe
Belgium,2009,BEL,10801357.0,399533047808.0,2.795,0.259,107.765,-12.405,-10.323,109.363,-12.316,-10.122,10.125,0.274,0.153,9.977,0.27,0.151,15.162,1.404,200.538,18.566,0.502,192.368,11437.482,11644.095,7365.542,2.165,946.968,347.776,2879.054,51.384,66274.0,1.792,0.117,0.011,36.482,3.378,10.871,10.596,1.598,0.148,9.36,0.867,5.69,0.527,51.247,4.745,0.182,1.961,715.849,0.238,0.342,0.298,0.116,0.708,0.873,0.569,1.172,0.015,0.556,0.047,0.621,0.831,0.035,0.635,0.031,0.468,0.804,0.477,0.001,0.005,0.006,0.0,114.45,117.42,92.773,86.088,1.09,Europe
Belgium,2010,BEL,10877948.0,412203548672.0,2.582,0.237,114.604,6.839,6.346,115.77,6.407,5.858,10.643,0.281,0.151,10.535,0.278,0.15,17.526,1.611,216.101,19.866,0.524,194.951,11552.086,11759.865,7383.069,2.269,987.317,348.941,2930.917,53.564,70300.141,1.855,0.103,0.009,40.349,3.709,11.483,11.209,1.166,0.107,9.24,0.849,6.21,0.571,51.863,4.768,0.2,2.18,764.721,0.206,0.344,0.301,0.126,0.686,0.86,0.564,1.15,0.015,0.559,0.047,0.617,0.833,0.03,0.652,0.023,0.458,0.886,0.473,0.001,0.005,0.006,0.0,121.93,124.91,101.497,88.563,-0.12,Europe
Belgium,2011,BEL,10955742.0,420970561536.0,2.762,0.252,105.069,-9.536,-8.32,105.85,-9.92,-8.569,9.662,0.251,0.148,9.59,0.25,0.147,16.689,1.523,219.903,20.072,0.522,197.712,11657.154,11865.714,7399.757,2.362,1021.896,349.723,2979.563,55.864,65134.078,1.695,0.093,0.009,34.579,3.156,10.328,10.116,0.781,0.071,8.99,0.821,4.95,0.452,48.646,4.44,0.21,2.299,713.592,0.205,0.305,0.267,0.113,0.664,0.846,0.559,1.126,0.016,0.559,0.047,0.613,0.834,0.026,0.543,0.015,0.429,0.836,0.469,0.001,0.005,0.006,0.0,110.83,113.15,114.834,109.295,1.53,Europe
Belgium,2012,BEL,11031140.0,421100945408.0,2.643,0.24,102.405,-2.664,-2.536,104.472,-1.377,-1.301,9.471,0.248,0.153,9.283,0.243,0.15,15.078,1.367,209.264,18.97,0.497,200.355,11759.559,11970.187,7414.835,2.454,1056.814,351.79,3027.12,57.98,62090.016,1.627,0.093,0.008,34.918,3.165,10.147,9.936,2.068,0.187,8.83,0.8,4.96,0.45,47.557,4.311,0.192,2.116,684.924,0.191,0.293,0.259,0.101,0.643,0.833,0.553,1.104,0.016,0.558,0.047,0.608,0.831,0.025,0.537,0.039,0.414,0.765,0.465,0.001,0.005,0.006,0.0,109.61,111.93,106.86,104.351,0.86,Europe
Belgium,2013,BEL,11103260.0,421204131840.0,2.541,0.229,102.715,0.31,0.303,104.45,-0.022,-0.021,9.407,0.248,0.149,9.251,0.244,0.146,15.332,1.381,209.951,18.909,0.498,202.896,11862.274,12074.637,7430.167,2.548,1092.094,353.526,3074.483,60.086,63218.379,1.666,0.094,0.008,35.279,3.177,10.165,9.957,1.735,0.156,8.61,0.775,4.85,0.437,47.362,4.266,0.19,2.106,701.93,0.176,0.292,0.261,0.102,0.622,0.819,0.548,1.082,0.016,0.557,0.047,0.604,0.826,0.024,0.54,0.036,0.409,0.715,0.46,0.001,0.005,0.007,0.0,110.55,112.87,107.236,104.402,0.35,Europe
Belgium,2014,BEL,11176727.0,428582862848.0,2.643,0.236,97.029,-5.686,-5.535,99.581,-4.869,-4.662,8.91,0.232,0.153,8.681,0.226,0.149,14.794,1.324,212.188,18.985,0.495,205.539,11959.303,12174.217,7444.961,2.624,1123.092,356.077,3120.887,62.201,58234.559,1.519,0.076,0.007,30.998,2.773,9.551,9.344,2.552,0.228,8.54,0.764,4.84,0.433,46.404,4.152,0.189,2.115,650.872,0.176,0.274,0.245,0.099,0.603,0.806,0.543,1.061,0.016,0.554,0.047,0.599,0.821,0.02,0.466,0.049,0.399,0.692,0.456,0.001,0.005,0.007,0.0,104.43,106.75,115.158,118.684,2.06,Europe
Belgium,2015,BEL,11248306.0,434918719488.0,2.348,0.209,101.146,4.116,4.242,104.728,5.148,5.169,9.311,0.241,0.159,8.992,0.233,0.154,14.436,1.283,208.374,18.525,0.479,207.887,12060.449,12278.945,7459.397,2.712,1156.907,359.66,3169.169,64.377,58448.152,1.512,0.088,0.008,33.815,3.006,9.904,9.697,3.583,0.319,8.53,0.758,4.79,0.426,48.282,4.292,0.193,2.176,657.443,0.163,0.285,0.255,0.098,0.585,0.794,0.537,1.041,0.016,0.553,0.047,0.595,0.817,0.023,0.498,0.064,0.406,0.717,0.452,0.001,0.006,0.007,0.0,109.08,111.4,107.228,106.014,1.54,Europe
Belgium,2016,BEL,11316837.0,439359012864.0,2.436,0.215,99.623,-1.523,-1.505,101.86,-2.868,-2.739,9.001,0.232,0.144,8.803,0.227,0.14,13.541,1.197,208.133,18.391,0.474,210.323,12160.071,12380.806,7472.938,2.79,1191.275,361.897,3216.285,66.46,62694.066,1.615,0.078,0.007,34.369,3.037,9.75,9.767,2.237,0.198,8.45,0.747,4.63,0.409,47.116,4.163,0.184,2.083,709.499,0.164,0.281,0.254,0.095,0.568,0.782,0.532,1.023,0.016,0.551,0.047,0.59,0.812,0.021,0.493,0.049,0.392,0.693,0.448,0.001,0.006,0.007,0.0,110.53,110.34,108.51,108.92,1.31,Europe
Belgium,2017,BEL,11384491.0,447723831296.0,2.291,0.201,99.055,-0.568,-0.57,102.367,0.506,0.497,8.992,0.229,0.143,8.701,0.221,0.138,13.307,1.169,201.301,17.682,0.45,212.614,12259.126,12483.172,7486.245,2.889,1226.298,365.209,3262.547,68.533,62897.129,1.599,0.099,0.009,35.023,3.076,9.503,9.521,3.311,0.291,8.16,0.717,4.59,0.403,46.262,4.064,0.182,2.073,716.052,0.152,0.275,0.252,0.092,0.552,0.771,0.528,1.004,0.017,0.549,0.047,0.586,0.808,0.026,0.492,0.073,0.379,0.685,0.445,0.001,0.006,0.007,0.0,108.39,108.19,102.246,103.222,1.85,Europe
Brazil,1990,BRA,150706448.0,1185475198976.0,11.062,0.073,218.658,6.587,3.106,1742.684,136.206,8.479,11.563,1.47,1.113,1.451,0.184,0.14,37.095,0.246,245.447,1.629,0.207,247.094,4652.159,70313.602,810.97,51.672,62.587,69819.438,3476.148,3.688,10391.007,1.321,7.554,0.05,7.484,0.05,3.931,10.903,1524.026,10.113,291.05,1.931,111.7,0.741,151.775,1.007,0.024,3.688,1565.992,2.241,0.961,6.242,0.426,2.018,0.576,4.887,0.185,0.632,0.079,10.986,1.292,0.199,2.919,0.195,29.496,1.642,1.654,4.297,0.013,0.027,0.041,0.001,1643.11,592.5,26.789,12.252,0.17,South America
Brazil,1991,BRA,153336448.0,1212665823232.0,11.776,0.077,229.394,10.736,4.91,1831.239,88.555,5.082,11.943,1.51,1.133,1.496,0.189,0.142,42.466,0.277,251.937,1.643,0.208,258.87,4881.553,72144.836,853.436,59.033,69.923,71421.281,3632.848,7.443,10542.793,1.333,7.361,0.048,7.336,0.048,4.002,10.853,1601.845,10.447,300.15,1.957,115.63,0.754,156.7,1.022,0.024,3.755,1616.594,2.321,0.988,6.499,0.493,2.03,0.587,4.918,0.191,0.699,0.084,11.151,1.303,0.36,2.686,0.188,32.383,1.614,1.742,4.326,0.013,0.027,0.042,0.001,1664.23,613.62,22.543,9.827,0.19,South America
Brazil,1992,BRA,155900784.0,1220990205952.0,9.77,0.063,233.601,4.207,1.834,1925.131,93.892,5.127,12.348,1.577,1.174,1.498,0.191,0.142,41.203,0.264,253.867,1.628,0.208,268.64,5115.154,74069.969,894.639,66.478,77.906,73112.812,3796.1,11.391,10515.058,1.343,7.445,0.048,7.983,0.051,4.0,10.739,1691.531,10.85,305.53,1.96,117.29,0.752,163.252,1.047,0.025,3.948,1639.306,1.848,1.035,6.927,0.49,2.023,0.599,4.955,0.197,0.765,0.09,11.323,1.318,0.499,3.077,0.202,32.386,1.772,1.826,4.359,0.014,0.028,0.043,0.002,1674.22,623.61,20.266,8.676,0.01,South America
Brazil,1993,BRA,158440864.0,1296907370496.0,10.164,0.064,244.306,10.705,4.583,1801.391,-123.74,-6.428,11.369,1.389,1.05,1.542,0.188,0.142,42.343,0.267,262.488,1.657,0.202,278.804,5359.46,75871.359,936.982,74.054,86.636,74669.898,3967.352,15.632,10825.511,1.323,7.576,0.048,8.73,0.055,4.008,10.639,1557.085,9.828,306.67,1.936,120.07,0.758,171.252,1.081,0.027,4.241,1715.203,1.844,1.072,6.45,0.497,2.015,0.611,4.983,0.202,0.83,0.095,11.473,1.335,0.626,3.236,0.215,30.358,1.858,1.962,4.394,0.014,0.029,0.044,0.002,1685.63,635.0,18.182,7.442,0.23,South America
Brazil,1994,BRA,160980480.0,1389944766464.0,10.086,0.063,254.002,9.696,3.969,2193.873,392.482,21.788,13.628,1.578,1.22,1.578,0.183,0.141,43.667,0.271,275.863,1.714,0.198,288.89,5613.462,78065.227,980.648,82.058,95.621,76609.773,4146.515,19.73,11174.377,1.294,8.004,0.05,8.985,0.056,4.049,10.576,1939.871,12.05,313.05,1.945,123.53,0.767,179.162,1.113,0.025,4.098,1798.857,1.714,1.103,7.615,0.51,2.003,0.624,5.031,0.208,0.888,0.1,11.667,1.353,0.727,2.542,0.219,33.583,1.936,1.894,4.435,0.015,0.029,0.046,0.002,1702.5,651.87,21.861,8.607,0.28,South America
Brazil,1995,BRA,163515328.0,1466460143616.0,11.528,0.071,268.678,14.676,5.778,2172.453,-21.421,-0.976,13.286,1.481,1.136,1.643,0.183,0.14,45.582,0.279,298.736,1.827,0.204,300.418,5882.14,80237.68,1026.231,89.572,105.224,78513.547,4336.861,23.834,11697.941,1.304,7.514,0.046,9.603,0.059,4.15,10.576,1903.775,11.643,319.19,1.952,125.48,0.767,190.347,1.164,0.025,4.104,1912.793,1.853,1.142,7.449,0.518,1.997,0.637,5.076,0.214,0.936,0.106,11.856,1.374,0.811,2.302,0.228,33.758,2.038,1.836,4.476,0.015,0.03,0.047,0.002,1729.29,678.65,30.058,11.187,0.53,South America
Brazil,1996,BRA,166037120.0,1517464190976.0,13.884,0.084,289.311,20.633,7.679,2042.495,-129.958,-5.982,12.301,1.346,1.008,1.742,0.191,0.143,46.468,0.28,321.985,1.939,0.212,314.302,6171.451,82280.18,1072.699,97.393,115.832,80266.734,4543.143,28.082,12198.168,1.335,7.821,0.047,10.608,0.064,4.108,10.436,1753.184,10.559,311.52,1.876,116.09,0.699,206.281,1.242,0.026,4.248,2025.349,2.186,1.193,6.753,0.515,2.005,0.651,5.108,0.219,0.982,0.112,12.012,1.396,0.889,2.231,0.241,29.233,2.144,1.913,4.507,0.015,0.031,0.048,0.002,1732.8,682.1,32.674,11.294,0.23,South America
Brazil,1997,BRA,168546704.0,1588456587264.0,15.267,0.091,306.949,17.638,6.097,2206.547,164.052,8.032,13.092,1.389,1.025,1.821,0.193,0.143,47.044,0.279,342.538,2.032,0.216,329.569,6478.4,84486.727,1119.743,105.997,127.695,82166.328,4762.975,32.42,12775.408,1.356,8.604,0.051,11.863,0.07,4.219,10.469,1899.598,11.27,320.61,1.902,120.11,0.713,219.833,1.304,0.026,4.338,2153.253,2.31,1.258,6.922,0.524,2.017,0.667,5.143,0.225,1.032,0.118,12.16,1.421,0.958,2.438,0.269,25.392,2.251,1.939,4.538,0.016,0.032,0.049,0.002,1764.52,711.14,35.589,11.594,0.44,South America
Brazil,1998,BRA,171039808.0,1613655572480.0,16.175,0.095,317.359,10.41,3.391,2463.363,256.815,11.639,14.402,1.527,1.105,1.855,0.197,0.142,45.591,0.267,349.415,2.043,0.217,345.744,6795.759,86950.094,1165.334,115.46,140.106,84312.336,4992.553,36.561,13032.864,1.381,9.463,0.055,12.411,0.073,4.3,10.525,2146.004,12.547,337.42,1.973,130.37,0.762,229.578,1.342,0.024,4.141,2229.139,2.457,1.304,8.078,0.522,2.034,0.682,5.196,0.23,1.089,0.124,12.364,1.447,1.014,2.811,0.277,34.809,2.32,1.877,4.58,0.016,0.032,0.05,0.002,1800.27,735.53,32.056,10.101,0.98,South America
Brazil,1999,BRA,173486272.0,1641348464640.0,16.439,0.095,327.256,9.897,3.119,2490.505,27.142,1.102,14.356,1.517,1.105,1.886,0.199,0.145,46.805,0.27,333.109,1.92,0.203,362.183,7123.015,89440.602,1212.139,125.583,154.175,86475.578,5228.022,40.913,12995.942,1.374,10.123,0.058,14.069,0.081,4.34,10.442,2163.249,12.469,338.43,1.951,129.16,0.744,235.468,1.357,0.025,4.352,2254.618,2.381,1.318,8.076,0.528,2.047,0.698,5.248,0.235,1.148,0.131,12.571,1.472,1.07,3.066,0.306,36.03,2.323,1.985,4.622,0.016,0.033,0.052,0.002,1811.5,752.89,5.853,1.789,0.34,South America
